istep  time  F_top  F_bot   Tmin  Tmean Tmax  Vmin  Vrms Vmax  eta_min  eta_mean  eta_max   ra_eff Nu_top  Nu_bot   C_min  C_mean  C_max F_mean  F_max  erupt_rate  erupta erupt_heatflux entrainment Cmass_error H_int r_innercore Tsurf  Tcmb 
      20  3.3595640E+15  4.3922015E-02  7.6896727E-02  5.1766617E+02  2.3533884E+03  3.6963812E+03  4.3907845E-16  6.0115689E-11  8.7877216E-10  1.3220294E+20  1.3240352E+24  1.0000000E+26  7.5526693E-25  1.1635574E+01  6.0798524E+00  0.0000000E+00  7.9904721E-02  4.7943495E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0452384E-07  4.2308778E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      21  3.4218633E+15  4.3696118E-02  7.6309644E-02  5.1639070E+02  2.3532420E+03  3.7132336E+03  1.9587406E-16  5.5407720E-11  8.0216716E-10  1.3167028E+20  1.3245486E+24  1.0000000E+26  7.5497416E-25  1.1575731E+01  6.0334346E+00  0.0000000E+00  7.9905141E-02  4.7943423E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0451974E-07  4.2320491E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      22  3.4939206E+15  4.3449487E-02  7.5682308E-02  5.1495955E+02  2.3530707E+03  3.7147957E+03  1.2954492E-16  5.2899096E-11  7.4571514E-10  1.3164467E+20  1.3251774E+24  1.0000000E+26  7.5461595E-25  1.1510395E+01  5.9838341E+00  0.0000000E+00  7.9905722E-02  4.7943341E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0451744E-07  4.2334846E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      23  3.5736364E+15  4.3168564E-02  7.4973963E-02  5.1342399E+02  2.3528850E+03  3.7165164E+03  2.8551328E-16  5.6729192E-11  7.9215191E-10  1.3020183E+20  1.3259171E+24  1.0000000E+26  7.5419494E-25  1.1435974E+01  5.9278288E+00  0.0000000E+00  7.9905139E-02  4.7943251E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0451694E-07  4.2335235E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      24  3.6433066E+15  4.2863526E-02  7.4223463E-02  5.1210658E+02  2.3527228E+03  3.7180774E+03  1.4601380E-16  5.7907775E-11  7.9920614E-10  1.2936675E+20  1.3265086E+24  1.0000000E+26  7.5385868E-25  1.1355165E+01  5.8684903E+00  0.0000000E+00  7.9906880E-02  4.7943171E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0450714E-07  4.2368530E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      25  3.7113430E+15  4.2603270E-02  7.3578692E-02  5.1084791E+02  2.3525650E+03  3.7195898E+03  3.3135004E-16  5.9748141E-11  8.4240914E-10  1.2904051E+20  1.3269022E+24  1.0000000E+26  7.5363506E-25  1.1286220E+01  5.8175114E+00  0.0000000E+00  7.9909370E-02  4.7943093E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0450214E-07  4.2409510E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      26  3.7755714E+15  4.2353923E-02  7.2964319E-02  5.0968238E+02  2.3524167E+03  3.7210231E+03  3.7970202E-16  6.0940653E-11  8.1489773E-10  1.2834625E+20  1.3273393E+24  1.0000000E+26  7.5338688E-25  1.1220164E+01  5.7689359E+00  0.0000000E+00  7.9908977E-02  4.7943021E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0450204E-07  4.2412682E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      27  3.8421968E+15  4.2122964E-02  7.2408928E-02  5.0850020E+02  2.3522645E+03  3.7196935E+03  2.5610551E-16  6.2425520E-11  8.1480211E-10  1.2792356E+20  1.3277726E+24  1.0000000E+26  7.5314103E-25  1.1158979E+01  5.7250238E+00  0.0000000E+00  7.9905707E-02  4.7942946E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0449574E-07  4.2377472E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      28  3.9109326E+15  4.1887314E-02  7.1843836E-02  5.0730739E+02  2.3521068E+03  3.7202624E+03  3.1479176E-16  6.5120812E-11  8.3398909E-10  1.2886704E+20  1.3281272E+24  1.0000000E+26  7.5293994E-25  1.1096552E+01  5.6803448E+00  0.0000000E+00  7.9907442E-02  4.7942869E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0448853E-07  4.2407757E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
      29  3.9748131E+15  4.1648359E-02  7.1278742E-02  5.0621716E+02  2.3519628E+03  3.7208353E+03  3.6867562E-16  6.9415390E-11  9.6072131E-10  1.2836190E+20  1.3282258E+24  1.0000000E+26  7.5288406E-25  1.1033250E+01  5.6356655E+00  0.0000000E+00  7.9907311E-02  4.7942798E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6240568E+01  0.0000000E+00  2.0448623E-07  4.2414427E+00  0.0000000E+00  0.0000000E+00  3.0000000E+02  4.0000000E+03
