 SYSTEM :            1
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            1
  1.026268E+05  2.288629E+03  5.548286E+03  6.814084E-06  1.200000E+03  8.476714E+00
  6.503338E+04  2.293446E+03  5.571336E+03  6.729512E-06  1.200000E+03  8.547293E+00
  3.089058E+04  2.297775E+03  5.592183E+03  6.654313E-06  1.200000E+03  8.611377E+00
  0.000000E+00  2.301655E+03  5.610973E+03  6.587559E-06  1.200000E+03  8.669344E+00
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            4
  2.890000E+06  1.595435E+03  3.325258E+03  3.705287E-05  1.200000E+03  3.022962E+00
  2.874942E+06  1.602677E+03  3.336884E+03  3.654003E-05  1.200000E+03  3.044137E+00
  2.859079E+06  1.610236E+03  3.349048E+03  3.601475E-05  1.200000E+03  3.066370E+00
  2.842347E+06  1.618132E+03  3.361787E+03  3.547660E-05  1.200000E+03  3.089742E+00
  2.824677E+06  1.626387E+03  3.375140E+03  3.492526E-05  1.200000E+03  3.114336E+00
  2.805991E+06  1.635026E+03  3.389154E+03  3.436026E-05  1.200000E+03  3.140252E+00
  2.786213E+06  1.644070E+03  3.403869E+03  3.378150E-05  1.200000E+03  3.167581E+00
  2.765255E+06  1.653545E+03  3.419334E+03  3.318875E-05  1.200000E+03  3.196429E+00
  2.743030E+06  1.663474E+03  3.435595E+03  3.258202E-05  1.200000E+03  3.226902E+00
  2.719440E+06  1.673884E+03  3.452701E+03  3.196134E-05  1.200000E+03  3.259117E+00
  2.694395E+06  1.684794E+03  3.470697E+03  3.132716E-05  1.200000E+03  3.293179E+00
  2.667796E+06  1.696227E+03  3.489628E+03  3.067995E-05  1.200000E+03  3.329202E+00
  2.639551E+06  1.708199E+03  3.509532E+03  3.002060E-05  1.200000E+03  3.367289E+00
  2.609576E+06  1.720720E+03  3.530441E+03  2.935032E-05  1.200000E+03  3.407531E+00
  2.577787E+06  1.733800E+03  3.552382E+03  2.867050E-05  1.200000E+03  3.450017E+00
  2.544121E+06  1.747436E+03  3.575366E+03  2.798302E-05  1.200000E+03  3.494805E+00
  2.508531E+06  1.761618E+03  3.599392E+03  2.729009E-05  1.200000E+03  3.541932E+00
  2.470998E+06  1.776325E+03  3.624439E+03  2.659432E-05  1.200000E+03  3.591398E+00
  2.431514E+06  1.791531E+03  3.650479E+03  2.589835E-05  1.200000E+03  3.643190E+00
  2.390106E+06  1.807197E+03  3.677461E+03  2.520514E-05  1.200000E+03  3.697245E+00
  2.346835E+06  1.823271E+03  3.705315E+03  2.451783E-05  1.200000E+03  3.753463E+00
  2.301773E+06  1.839703E+03  3.733964E+03  2.383924E-05  1.200000E+03  3.811730E+00
  2.255029E+06  1.856428E+03  3.763313E+03  2.317230E-05  1.200000E+03  3.871886E+00
  2.206720E+06  1.873386E+03  3.793266E+03  2.251949E-05  1.200000E+03  3.933767E+00
  2.156983E+06  1.890512E+03  3.823720E+03  2.188305E-05  1.200000E+03  3.997185E+00
  2.105950E+06  1.907747E+03  3.854579E+03  2.126468E-05  1.200000E+03  4.061962E+00
  2.053777E+06  1.925028E+03  3.885738E+03  2.066590E-05  1.200000E+03  4.127898E+00
  2.000589E+06  1.942308E+03  3.917114E+03  2.008755E-05  1.200000E+03  4.194830E+00
  1.946525E+06  1.959538E+03  3.948622E+03  1.953027E-05  1.200000E+03  4.262586E+00
  1.891706E+06  1.976677E+03  3.980190E+03  1.899428E-05  1.200000E+03  4.331015E+00
  1.836242E+06  1.993692E+03  4.011756E+03  1.847953E-05  1.200000E+03  4.399984E+00
  1.780227E+06  2.010558E+03  4.043270E+03  1.798567E-05  1.200000E+03  4.469383E+00
  1.723754E+06  2.027250E+03  4.074684E+03  1.751229E-05  1.200000E+03  4.539102E+00
  1.666890E+06  2.043753E+03  4.105968E+03  1.705871E-05  1.200000E+03  4.609068E+00
  1.609706E+06  2.060053E+03  4.137088E+03  1.662425E-05  1.200000E+03  4.679200E+00
  1.552252E+06  2.076143E+03  4.168026E+03  1.620811E-05  1.200000E+03  4.749445E+00
  1.494577E+06  2.092016E+03  4.198763E+03  1.580951E-05  1.200000E+03  4.819753E+00
  1.436715E+06  2.107669E+03  4.229290E+03  1.542758E-05  1.200000E+03  4.890091E+00
  1.378710E+06  2.123098E+03  4.259592E+03  1.506157E-05  1.200000E+03  4.960415E+00
  1.320578E+06  2.138306E+03  4.289668E+03  1.471061E-05  1.200000E+03  5.030712E+00
  1.262346E+06  2.153294E+03  4.319514E+03  1.437396E-05  1.200000E+03  5.100958E+00
  1.204027E+06  2.168065E+03  4.349130E+03  1.405082E-05  1.200000E+03  5.171146E+00
  1.145652E+06  2.182618E+03  4.378509E+03  1.374057E-05  1.200000E+03  5.241246E+00
  1.087234E+06  2.196958E+03  4.407653E+03  1.344252E-05  1.200000E+03  5.311251E+00
  1.028771E+06  2.211091E+03  4.436569E+03  1.315596E-05  1.200000E+03  5.381167E+00
  9.702971E+05  2.225015E+03  4.465249E+03  1.288039E-05  1.200000E+03  5.450964E+00
  9.118233E+05  2.238735E+03  4.493693E+03  1.261526E-05  1.200000E+03  5.520632E+00
  8.533605E+05  2.252254E+03  4.521905E+03  1.236002E-05  1.200000E+03  5.590167E+00
  7.949473E+05  2.265569E+03  4.549871E+03  1.211431E-05  1.200000E+03  5.659527E+00
  7.366113E+05  2.278680E+03  4.577586E+03  1.187771E-05  1.200000E+03  5.728687E+00
  6.784131E+05  2.291579E+03  4.605029E+03  1.164995E-05  1.200000E+03  5.797579E+00
  6.204134E+05  2.304261E+03  4.632177E+03  1.143080E-05  1.200000E+03  5.866138E+00
  5.627168E+05  2.316708E+03  4.658990E+03  1.122015E-05  1.200000E+03  5.934245E+00
  5.054777E+05  2.328895E+03  4.685404E+03  1.101806E-05  1.200000E+03  6.001725E+00
  4.488946E+05  2.340788E+03  4.711338E+03  1.082472E-05  1.200000E+03  6.068347E+00
  3.932541E+05  2.352337E+03  4.736671E+03  1.064055E-05  1.200000E+03  6.133783E+00
  3.389089E+05  2.363481E+03  4.761256E+03  1.046610E-05  1.200000E+03  6.197622E+00
  2.863001E+05  2.374143E+03  4.784910E+03  1.030213E-05  1.200000E+03  6.259355E+00
  2.359183E+05  2.384239E+03  4.807431E+03  1.014943E-05  1.200000E+03  6.318413E+00
  1.882594E+05  2.393688E+03  4.828617E+03  1.000874E-05  1.200000E+03  6.374226E+00
  1.437371E+05  2.402428E+03  4.848307E+03  9.880490E-06  1.200000E+03  6.426318E+00
  1.026268E+05  2.410423E+03  4.866402E+03  9.764706E-06  1.200000E+03  6.474377E+00
  6.503338E+04  2.417674E+03  4.882878E+03  9.660976E-06  1.200000E+03  6.518290E+00
  3.089058E+04  2.424208E+03  4.897783E+03  9.568496E-06  1.200000E+03  6.558145E+00
  0.000000E+00  2.430080E+03  4.911221E+03  9.486208E-06  1.200000E+03  6.594182E+00
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            5
  2.890000E+06  1.600000E+03  3.074900E+03  2.942849E-05  1.200000E+03  2.795364E+00
  2.874942E+06  1.605774E+03  3.083445E+03  2.910407E-05  1.200000E+03  2.810921E+00
  2.859079E+06  1.611812E+03  3.092397E+03  2.876987E-05  1.200000E+03  2.827267E+00
  2.842347E+06  1.618132E+03  3.101786E+03  2.842548E-05  1.200000E+03  2.844461E+00
  2.824677E+06  1.624752E+03  3.111642E+03  2.807052E-05  1.200000E+03  2.862567E+00
  2.805991E+06  1.631695E+03  3.122002E+03  2.770452E-05  1.200000E+03  2.881659E+00
  2.786213E+06  1.638978E+03  3.132896E+03  2.732723E-05  1.200000E+03  2.901806E+00
  2.765255E+06  1.646625E+03  3.144363E+03  2.693832E-05  1.200000E+03  2.923087E+00
  2.743030E+06  1.654657E+03  3.156439E+03  2.653757E-05  1.200000E+03  2.945583E+00
  2.719440E+06  1.663097E+03  3.169164E+03  2.612482E-05  1.200000E+03  2.969380E+00
  2.694395E+06  1.671964E+03  3.182572E+03  2.570014E-05  1.200000E+03  2.994559E+00
  2.667796E+06  1.681278E+03  3.196701E+03  2.526364E-05  1.200000E+03  3.021206E+00
  2.639551E+06  1.691055E+03  3.211581E+03  2.481571E-05  1.200000E+03  3.049398E+00
  2.609576E+06  1.701308E+03  3.227239E+03  2.435697E-05  1.200000E+03  3.079205E+00
  2.577787E+06  1.712045E+03  3.243698E+03  2.388817E-05  1.200000E+03  3.110693E+00
  2.544121E+06  1.723270E+03  3.260970E+03  2.341045E-05  1.200000E+03  3.143908E+00
  2.508531E+06  1.734976E+03  3.279056E+03  2.292519E-05  1.200000E+03  3.178880E+00
  2.470998E+06  1.747149E+03  3.297945E+03  2.243412E-05  1.200000E+03  3.215608E+00
  2.431514E+06  1.759770E+03  3.317616E+03  2.193904E-05  1.200000E+03  3.254083E+00
  2.390106E+06  1.772809E+03  3.338035E+03  2.144203E-05  1.200000E+03  3.294262E+00
  2.346835E+06  1.786227E+03  3.359149E+03  2.094536E-05  1.200000E+03  3.336067E+00
  2.301773E+06  1.799981E+03  3.380903E+03  2.045117E-05  1.200000E+03  3.379416E+00
  2.255029E+06  1.814022E+03  3.403225E+03  1.996172E-05  1.200000E+03  3.424189E+00
  2.206720E+06  1.828298E+03  3.426044E+03  1.947898E-05  1.200000E+03  3.470262E+00
  2.156983E+06  1.842756E+03  3.449281E+03  1.900484E-05  1.200000E+03  3.517495E+00
  2.105950E+06  1.857346E+03  3.472862E+03  1.854081E-05  1.200000E+03  3.565754E+00
  2.053777E+06  1.872015E+03  3.496707E+03  1.808830E-05  1.200000E+03  3.614888E+00
  2.000589E+06  1.886722E+03  3.520753E+03  1.764821E-05  1.200000E+03  3.664776E+00
  1.946525E+06  1.901424E+03  3.544932E+03  1.722132E-05  1.200000E+03  3.715285E+00
  1.891706E+06  1.916087E+03  3.569188E+03  1.680809E-05  1.200000E+03  3.766303E+00
  1.836242E+06  1.930679E+03  3.593473E+03  1.640877E-05  1.200000E+03  3.817728E+00
  1.780227E+06  1.945178E+03  3.617745E+03  1.602335E-05  1.200000E+03  3.869477E+00
  1.723754E+06  1.959562E+03  3.641968E+03  1.565178E-05  1.200000E+03  3.921467E+00
  1.666890E+06  1.973815E+03  3.666115E+03  1.529376E-05  1.200000E+03  3.973641E+00
  1.609706E+06  1.987924E+03  3.690161E+03  1.494901E-05  1.200000E+03  4.025937E+00
  1.552252E+06  2.001881E+03  3.714089E+03  1.461709E-05  1.200000E+03  4.078316E+00
  1.494577E+06  2.015679E+03  3.737883E+03  1.429758E-05  1.200000E+03  4.130738E+00
  1.436715E+06  2.029313E+03  3.761534E+03  1.398996E-05  1.200000E+03  4.183178E+00
  1.378710E+06  2.042779E+03  3.785030E+03  1.369382E-05  1.200000E+03  4.235601E+00
  1.320578E+06  2.056077E+03  3.808370E+03  1.340860E-05  1.200000E+03  4.287999E+00
  1.262346E+06  2.069207E+03  3.831548E+03  1.313384E-05  1.200000E+03  4.340351E+00
  1.204027E+06  2.082171E+03  3.854564E+03  1.286903E-05  1.200000E+03  4.392652E+00
  1.145652E+06  2.094966E+03  3.877411E+03  1.261376E-05  1.200000E+03  4.444879E+00
  1.087234E+06  2.107595E+03  3.900089E+03  1.236760E-05  1.200000E+03  4.497027E+00
  1.028771E+06  2.120062E+03  3.922605E+03  1.213004E-05  1.200000E+03  4.549099E+00
  9.702971E+05  2.132366E+03  3.944948E+03  1.190079E-05  1.200000E+03  4.601071E+00
  9.118233E+05  2.144508E+03  3.967122E+03  1.167946E-05  1.200000E+03  4.652939E+00
  8.533605E+05  2.156491E+03  3.989125E+03  1.146567E-05  1.200000E+03  4.704695E+00
  7.949473E+05  2.168311E+03  4.010948E+03  1.125920E-05  1.200000E+03  4.756312E+00
  7.366113E+05  2.179967E+03  4.032585E+03  1.105976E-05  1.200000E+03  4.807767E+00
  6.784131E+05  2.191451E+03  4.054020E+03  1.086720E-05  1.200000E+03  4.859013E+00
  6.204134E+05  2.202757E+03  4.075234E+03  1.068136E-05  1.200000E+03  4.909998E+00
  5.627168E+05  2.213869E+03  4.096194E+03  1.050223E-05  1.200000E+03  4.960637E+00
  5.054777E+05  2.224764E+03  4.116852E+03  1.032992E-05  1.200000E+03  5.010797E+00
  4.488946E+05  2.235410E+03  4.137141E+03  1.016463E-05  1.200000E+03  5.060309E+00
  3.932541E+05  2.245760E+03  4.156968E+03  1.000677E-05  1.200000E+03  5.108927E+00
  3.389089E+05  2.255759E+03  4.176217E+03  9.856899E-06  1.200000E+03  5.156349E+00
  2.863001E+05  2.265337E+03  4.194742E+03  9.715700E-06  1.200000E+03  5.202196E+00
  2.359183E+05  2.274416E+03  4.212384E+03  9.583929E-06  1.200000E+03  5.246048E+00
  1.882594E+05  2.282923E+03  4.228986E+03  9.462277E-06  1.200000E+03  5.287482E+00
  1.437371E+05  2.290798E+03  4.244420E+03  9.351176E-06  1.200000E+03  5.326145E+00
  1.026268E+05  2.298010E+03  4.258607E+03  9.250706E-06  1.200000E+03  5.361810E+00
  6.503338E+04  2.304554E+03  4.271527E+03  9.160559E-06  1.200000E+03  5.394392E+00
  3.089058E+04  2.310457E+03  4.283217E+03  9.080080E-06  1.200000E+03  5.423960E+00
  0.000000E+00  2.315764E+03  4.293758E+03  9.008382E-06  1.200000E+03  5.450690E+00
 ADIABAT:z      Tref     rhoref  expan        Cp      Tcond     P
  2.890000E+06  1.599986E+03  3.075686E+03  2.945244E-05  1.200000E+03  2.796079E+00  0.000000E+00
  2.874942E+06  1.605626E+03  3.095571E+03  2.945986E-05  1.200000E+03  2.822080E+00  4.711821E+08
  2.859079E+06  1.611343E+03  3.168805E+03  3.092676E-05  1.200000E+03  2.898451E+00  9.718678E+08
  2.842347E+06  1.618132E+03  3.275860E+03  3.314629E-05  1.200000E+03  3.008680E+00  1.508101E+09
  2.824677E+06  1.626313E+03  3.363246E+03  3.461585E-05  1.200000E+03  3.102972E+00  2.083604E+09
  2.805991E+06  1.635022E+03  3.388798E+03  3.435139E-05  1.200000E+03  3.139908E+00  2.698438E+09
  2.786213E+06  1.644070E+03  3.403867E+03  3.378145E-05  1.200000E+03  3.167578E+00  3.352391E+09
  2.765255E+06  1.653545E+03  3.419334E+03  3.318875E-05  1.200000E+03  3.196429E+00  4.048309E+09
  2.743030E+06  1.663474E+03  3.435595E+03  3.258202E-05  1.200000E+03  3.226902E+00  4.789609E+09
  2.719440E+06  1.673884E+03  3.452701E+03  3.196134E-05  1.200000E+03  3.259117E+00  5.580080E+09
  2.694395E+06  1.684794E+03  3.470697E+03  3.132716E-05  1.200000E+03  3.293179E+00  6.423432E+09
  2.667796E+06  1.696227E+03  3.489628E+03  3.067995E-05  1.200000E+03  3.329202E+00  7.323837E+09
  2.639551E+06  1.708199E+03  3.509532E+03  3.002059E-05  1.200000E+03  3.367290E+00  8.285615E+09
  2.609576E+06  1.720729E+03  3.530474E+03  2.934974E-05  1.200000E+03  3.407605E+00  9.313587E+09
  2.577787E+06  1.734068E+03  3.553485E+03  2.865057E-05  1.200000E+03  3.452469E+00  1.041275E+10
  2.544121E+06  1.750872E+03  3.591606E+03  2.768814E-05  1.200000E+03  3.530800E+00  1.158743E+10
  2.508531E+06  1.773952E+03  3.666312E+03  2.608159E-05  1.200000E+03  3.690164E+00  1.284072E+10
  2.470998E+06  1.796833E+03  3.752554E+03  2.431206E-05  1.200000E+03  3.875460E+00  1.419479E+10
  2.431514E+06  1.813011E+03  3.805816E+03  2.318603E-05  1.200000E+03  3.988387E+00  1.565468E+10
  2.390106E+06  1.827263E+03  3.846894E+03  2.232086E-05  1.200000E+03  4.074896E+00  1.720179E+10
  2.346835E+06  1.841654E+03  3.890342E+03  2.148349E-05  1.200000E+03  4.164099E+00  1.883580E+10
  2.301773E+06  1.856257E+03  3.957848E+03  2.062175E-05  1.200000E+03  4.262481E+00  2.055606E+10
  2.255029E+06  1.870994E+03  4.121033E+03  1.966637E-05  1.200000E+03  4.378708E+00  2.236280E+10
  2.206720E+06  1.885500E+03  4.321111E+03  1.885925E-05  1.200000E+03  4.481732E+00  2.432343E+10
  2.156983E+06  1.899843E+03  4.474910E+03  1.829596E-05  1.200000E+03  4.556523E+00  2.644459E+10
  2.105950E+06  1.914301E+03  4.526067E+03  1.786953E-05  1.200000E+03  4.616896E+00  2.865939E+10
  2.053777E+06  1.928871E+03  4.556798E+03  1.746077E-05  1.200000E+03  4.677714E+00  3.095257E+10
  2.000589E+06  1.943498E+03  4.586847E+03  1.706187E-05  1.200000E+03  4.739576E+00  3.330909E+10
  1.946525E+06  1.958138E+03  4.617075E+03  1.667387E-05  1.200000E+03  4.802252E+00  3.572120E+10
  1.891706E+06  1.972756E+03  4.647428E+03  1.629729E-05  1.200000E+03  4.865600E+00  3.818395E+10
  1.836242E+06  1.987321E+03  4.677844E+03  1.593244E-05  1.200000E+03  4.929495E+00  4.069285E+10
  1.780227E+06  2.001810E+03  4.708271E+03  1.557942E-05  1.200000E+03  4.993832E+00  4.324407E+10
  1.723754E+06  2.016199E+03  4.738661E+03  1.523826E-05  1.200000E+03  5.058507E+00  4.583362E+10
  1.666890E+06  2.030474E+03  4.768982E+03  1.490878E-05  1.200000E+03  5.123449E+00  4.845871E+10
  1.609706E+06  2.044620E+03  4.799200E+03  1.459079E-05  1.200000E+03  5.188582E+00  5.111619E+10
  1.552252E+06  2.058628E+03  4.829293E+03  1.428397E-05  1.200000E+03  5.253855E+00  5.380386E+10
  1.494577E+06  2.072489E+03  4.859240E+03  1.398800E-05  1.200000E+03  5.319218E+00  5.651947E+10
  1.436715E+06  2.086200E+03  4.889031E+03  1.370249E-05  1.200000E+03  5.384638E+00  5.926149E+10
  1.378710E+06  2.099755E+03  4.918647E+03  1.342708E-05  1.200000E+03  5.450073E+00  6.202783E+10
  1.320578E+06  2.113154E+03  4.948087E+03  1.316133E-05  1.200000E+03  5.515510E+00  6.481768E+10
  1.262346E+06  2.126395E+03  4.977342E+03  1.290485E-05  1.200000E+03  5.580923E+00  6.762967E+10
  1.204027E+06  2.139481E+03  5.006413E+03  1.265723E-05  1.200000E+03  5.646306E+00  7.046321E+10
  1.145652E+06  2.152407E+03  5.035289E+03  1.241813E-05  1.200000E+03  5.711627E+00  7.331663E+10
  1.087234E+06  2.165176E+03  5.063971E+03  1.218717E-05  1.200000E+03  5.776881E+00  7.618928E+10
  1.028771E+06  2.177793E+03  5.092464E+03  1.196394E-05  1.200000E+03  5.842071E+00  7.908109E+10
  9.702971E+05  2.190254E+03  5.120757E+03  1.174817E-05  1.200000E+03  5.907167E+00  8.199030E+10
  9.118233E+05  2.202561E+03  5.148850E+03  1.153955E-05  1.200000E+03  5.972161E+00  8.491627E+10
  8.533605E+05  2.214715E+03  5.176745E+03  1.133775E-05  1.200000E+03  6.037046E+00  8.785830E+10
  7.949473E+05  2.226714E+03  5.204426E+03  1.114258E-05  1.200000E+03  6.101783E+00  9.081432E+10
  7.366113E+05  2.238554E+03  5.231888E+03  1.095380E-05  1.200000E+03  6.166347E+00  9.378276E+10
  6.784131E+05  2.250229E+03  5.259107E+03  1.077129E-05  1.200000E+03  6.230674E+00  9.676035E+10
  6.204134E+05  2.261731E+03  5.286060E+03  1.059493E-05  1.200000E+03  6.294703E+00  9.974372E+10
  5.627168E+05  2.273043E+03  5.312706E+03  1.042472E-05  1.200000E+03  6.358322E+00  1.027272E+11
  5.054777E+05  2.284141E+03  5.338979E+03  1.026080E-05  1.200000E+03  6.421365E+00  1.057024E+11
  4.488946E+05  2.294992E+03  5.364796E+03  1.010337E-05  1.200000E+03  6.483619E+00  1.086584E+11
  3.932541E+05  2.305549E+03  5.390037E+03  9.952867E-06  1.200000E+03  6.544773E+00  1.115796E+11
  3.389089E+05  2.315754E+03  5.414553E+03  9.809814E-06  1.200000E+03  6.604445E+00  1.144465E+11
  2.863001E+05  2.325539E+03  5.438165E+03  9.674935E-06  1.200000E+03  6.662178E+00  1.172347E+11
  2.359183E+05  2.347133E+03  5.479358E+03  9.624828E-06  1.200000E+03  6.780346E+00  1.199215E+11
  1.882594E+05  2.382605E+03  5.541803E+03  9.664091E-06  1.200000E+03  6.971421E+00  1.224878E+11
  1.437371E+05  2.391330E+03  5.563098E+03  9.553184E-06  1.200000E+03  7.025534E+00  1.249036E+11
  1.026268E+05  2.399018E+03  5.582211E+03  9.451105E-06  1.200000E+03  7.073891E+00  1.271424E+11
  6.503338E+04  2.405995E+03  5.599621E+03  9.359504E-06  1.200000E+03  7.118085E+00  1.291963E+11
  3.089058E+04  2.412289E+03  5.615377E+03  9.277718E-06  1.200000E+03  7.158200E+00  1.310673E+11
  0.000000E+00  2.417948E+03  5.629588E+03  9.204850E-06  1.200000E+03  7.194477E+00  1.327645E+11
 SYSTEM :            6
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            1
  2.890000E+06  1.600000E+03  3.080000E+03  2.288000E-05  1.200000E+03  2.800000E+00
  2.874942E+06  1.604494E+03  3.086659E+03  2.268829E-05  1.200000E+03  2.812121E+00
  2.859079E+06  1.609201E+03  3.093646E+03  2.248974E-05  1.200000E+03  2.824866E+00
  2.842347E+06  1.614138E+03  3.100984E+03  2.228400E-05  1.200000E+03  2.838283E+00
  2.824677E+06  1.619320E+03  3.108700E+03  2.207073E-05  1.200000E+03  2.852424E+00
  2.805991E+06  1.624764E+03  3.116821E+03  2.184953E-05  1.200000E+03  2.867348E+00
  2.786213E+06  1.630489E+03  3.125376E+03  2.162012E-05  1.200000E+03  2.883109E+00
  2.765255E+06  1.636513E+03  3.134395E+03  2.138215E-05  1.200000E+03  2.899774E+00
  2.743030E+06  1.642854E+03  3.143910E+03  2.113535E-05  1.200000E+03  2.917405E+00
  2.719440E+06  1.649533E+03  3.153953E+03  2.087945E-05  1.200000E+03  2.936074E+00
  2.694395E+06  1.656567E+03  3.164554E+03  2.061434E-05  1.200000E+03  2.955846E+00
  2.667796E+06  1.663974E+03  3.175746E+03  2.033991E-05  1.200000E+03  2.976790E+00
  2.639551E+06  1.671770E+03  3.187556E+03  2.005623E-05  1.200000E+03  2.998971E+00
  2.609576E+06  1.679967E+03  3.200007E+03  1.976351E-05  1.200000E+03  3.022445E+00
  2.577787E+06  1.688575E+03  3.213121E+03  1.946207E-05  1.200000E+03  3.047269E+00
  2.544121E+06  1.697600E+03  3.226911E+03  1.915246E-05  1.200000E+03  3.073482E+00
  2.508531E+06  1.707039E+03  3.241382E+03  1.883544E-05  1.200000E+03  3.101108E+00
  2.470998E+06  1.716884E+03  3.256525E+03  1.851200E-05  1.200000E+03  3.130152E+00
  2.431514E+06  1.727122E+03  3.272330E+03  1.818320E-05  1.200000E+03  3.160610E+00
  2.390106E+06  1.737732E+03  3.288771E+03  1.785036E-05  1.200000E+03  3.192448E+00
  2.346835E+06  1.748685E+03  3.305808E+03  1.751494E-05  1.200000E+03  3.225609E+00
  2.301773E+06  1.759948E+03  3.323399E+03  1.717839E-05  1.200000E+03  3.260029E+00
  2.255029E+06  1.771482E+03  3.341488E+03  1.684227E-05  1.200000E+03  3.295615E+00
  2.206720E+06  1.783246E+03  3.360019E+03  1.650801E-05  1.200000E+03  3.332269E+00
  2.156983E+06  1.795198E+03  3.378929E+03  1.617700E-05  1.200000E+03  3.369882E+00
  2.105950E+06  1.807297E+03  3.398158E+03  1.585042E-05  1.200000E+03  3.408346E+00
  2.053777E+06  1.819500E+03  3.417642E+03  1.552943E-05  1.200000E+03  3.447543E+00
  2.000589E+06  1.831772E+03  3.437328E+03  1.521482E-05  1.200000E+03  3.487373E+00
  1.946525E+06  1.844077E+03  3.457161E+03  1.490734E-05  1.200000E+03  3.527733E+00
  1.891706E+06  1.856384E+03  3.477094E+03  1.460752E-05  1.200000E+03  3.568531E+00
  1.836242E+06  1.868669E+03  3.497086E+03  1.431571E-05  1.200000E+03  3.609685E+00
  1.780227E+06  1.880910E+03  3.517104E+03  1.403211E-05  1.200000E+03  3.651127E+00
  1.723754E+06  1.893086E+03  3.537113E+03  1.375687E-05  1.200000E+03  3.692789E+00
  1.666890E+06  1.905185E+03  3.557093E+03  1.348995E-05  1.200000E+03  3.734626E+00
  1.609706E+06  1.917194E+03  3.577020E+03  1.323130E-05  1.200000E+03  3.776586E+00
  1.552252E+06  1.929103E+03  3.596880E+03  1.298077E-05  1.200000E+03  3.818637E+00
  1.494577E+06  1.940905E+03  3.616657E+03  1.273820E-05  1.200000E+03  3.860745E+00
  1.436715E+06  1.952597E+03  3.636343E+03  1.250333E-05  1.200000E+03  3.902890E+00
  1.378710E+06  1.964171E+03  3.655927E+03  1.227598E-05  1.200000E+03  3.945042E+00
  1.320578E+06  1.975629E+03  3.675406E+03  1.205586E-05  1.200000E+03  3.987193E+00
  1.262346E+06  1.986966E+03  3.694774E+03  1.184273E-05  1.200000E+03  4.029327E+00
  1.204027E+06  1.998185E+03  3.714031E+03  1.163628E-05  1.200000E+03  4.071437E+00
  1.145652E+06  2.009281E+03  3.733170E+03  1.143634E-05  1.200000E+03  4.113505E+00
  1.087234E+06  2.020257E+03  3.752188E+03  1.124262E-05  1.200000E+03  4.155525E+00
  1.028771E+06  2.031114E+03  3.771091E+03  1.105484E-05  1.200000E+03  4.197499E+00
  9.702971E+05  2.041850E+03  3.789870E+03  1.087284E-05  1.200000E+03  4.239409E+00
  9.118233E+05  2.052465E+03  3.808525E+03  1.069637E-05  1.200000E+03  4.281247E+00
  8.533605E+05  2.062961E+03  3.827056E+03  1.052523E-05  1.200000E+03  4.323010E+00
  7.949473E+05  2.073334E+03  3.845453E+03  1.035928E-05  1.200000E+03  4.364673E+00
  7.366113E+05  2.083581E+03  3.863711E+03  1.019837E-05  1.200000E+03  4.406218E+00
  6.784131E+05  2.093696E+03  3.881815E+03  1.004243E-05  1.200000E+03  4.447605E+00
  6.204134E+05  2.103670E+03  3.899748E+03  9.891394E-06  1.200000E+03  4.488794E+00
  5.627168E+05  2.113490E+03  3.917482E+03  9.745294E-06  1.200000E+03  4.529713E+00
  5.054777E+05  2.123134E+03  3.934975E+03  9.604276E-06  1.200000E+03  4.570256E+00
  4.488946E+05  2.132572E+03  3.952170E+03  9.468564E-06  1.200000E+03  4.610285E+00
  3.932541E+05  2.141763E+03  3.968986E+03  9.338552E-06  1.200000E+03  4.649600E+00
  3.389089E+05  2.150656E+03  3.985323E+03  9.214737E-06  1.200000E+03  4.687957E+00
  2.863001E+05  2.159185E+03  4.001058E+03  9.097756E-06  1.200000E+03  4.725048E+00
  2.359183E+05  2.167282E+03  4.016053E+03  8.988292E-06  1.200000E+03  4.760532E+00
  1.882594E+05  2.174878E+03  4.030173E+03  8.886979E-06  1.200000E+03  4.794066E+00
  1.437371E+05  2.181918E+03  4.043307E+03  8.794239E-06  1.200000E+03  4.825363E+00
  1.026268E+05  2.188373E+03  4.055386E+03  8.710194E-06  1.200000E+03  4.854238E+00
  6.503338E+04  2.194236E+03  4.066392E+03  8.634641E-06  1.200000E+03  4.880622E+00
  3.089058E+04  2.199528E+03  4.076355E+03  8.567074E-06  1.200000E+03  4.904567E+00
  0.000000E+00  2.204291E+03  4.085343E+03  8.506787E-06  1.200000E+03  4.926217E+00
 SYSTEM :            7
        z       Tref      rho    expan        Cp      Tcond
 LAYER:            1
  2.890000E+06  1.600000E+03  7.000000E+03  5.200000E-05  1.200000E+03  6.363636E+00
  2.874942E+06  1.610177E+03  7.034308E+03  5.102018E-05  1.200000E+03  6.426167E+00
  2.859079E+06  1.620763E+03  7.070120E+03  5.002673E-05  1.200000E+03  6.491766E+00
  2.842347E+06  1.631787E+03  7.107543E+03  4.901938E-05  1.200000E+03  6.560671E+00
  2.824677E+06  1.643272E+03  7.146681E+03  4.799811E-05  1.200000E+03  6.633123E+00
  2.805991E+06  1.655250E+03  7.187662E+03  4.696261E-05  1.200000E+03  6.709414E+00
